date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-04-15,25,24,0.0,8.9,5,0,06:13 AM,06:53 PM,06:12 AM,06:51 PM,21,26,26,24,37,68,84,2.3,1019,25,10,79,27,96822
2018-04-16,24,23,0.0,11.6,6,1,06:56 AM,07:52 PM,06:11 AM,06:51 PM,20,26,26,24,39,35,79,0.2,1019,24,10,73,29,96822
2018-04-17,24,23,0.0,11.6,6,9,07:41 AM,08:52 PM,06:10 AM,06:51 PM,19,25,25,23,36,36,76,0.3,1018,24,10,71,27,96822
2018-04-18,25,23,0.0,11.6,6,17,08:29 AM,09:54 PM,06:09 AM,06:52 PM,19,26,26,24,34,36,77,0.5,1017,25,10,78,26,96822
2018-04-19,24,23,0.0,8.9,5,24,09:22 AM,10:55 PM,06:09 AM,06:52 PM,20,25,25,23,33,60,81,3.4,1017,24,10,69,24,96822
2018-04-20,25,23,0.0,11.6,6,32,10:18 AM,11:56 PM,06:08 AM,06:52 PM,20,26,26,24,33,22,78,1.1,1018,25,10,71,25,96822
2018-04-21,24,23,0.0,11.6,6,39,11:17 AM,No moonset,06:07 AM,06:53 PM,20,26,26,24,31,31,81,0.2,1018,24,10,68,23,96822
2018-04-22,24,23,0.0,11.6,6,47,12:18 PM,12:53 AM,06:06 AM,06:53 PM,20,25,25,24,34,26,78,0.1,1018,24,10,69,26,96822
2018-04-23,24,22,0.0,11.6,6,54,01:19 PM,01:46 AM,06:06 AM,06:53 PM,19,25,25,23,38,29,77,0.1,1018,24,10,66,29,96822
2018-04-24,24,23,0.0,10.3,5,62,02:19 PM,02:35 AM,06:05 AM,06:54 PM,19,25,25,23,40,43,78,0.7,1019,24,10,66,31,96822
2018-04-25,24,22,0.0,11.6,6,69,03:18 PM,03:21 AM,06:04 AM,06:54 PM,19,25,25,23,35,34,77,0.3,1019,24,10,63,27,96822
2018-04-26,24,23,0.0,11.6,5,77,04:15 PM,04:03 AM,06:04 AM,06:55 PM,20,25,25,23,23,27,80,1.0,1017,24,10,88,18,96822
2018-04-27,24,23,0.0,7.6,5,85,05:11 PM,04:44 AM,06:03 AM,06:55 PM,19,25,25,23,8,52,75,4.4,1015,24,10,254,5,96822
2018-04-28,22,20,0.0,8.9,5,92,06:05 PM,05:24 AM,06:02 AM,06:55 PM,16,21,23,21,25,61,71,0.2,1014,22,10,343,20,96822
2018-04-29,23,20,0.0,11.6,6,100,07:00 PM,06:04 AM,06:02 AM,06:56 PM,13,23,23,22,8,4,57,0.0,1014,23,10,256,6,96822
2018-04-30,24,21,0.0,11.6,6,100,07:54 PM,06:45 AM,06:01 AM,06:56 PM,15,24,24,22,10,13,63,0.0,1015,24,10,211,8,96822
2018-05-01,24,21,0.0,12.6,6,89,08:47 PM,07:27 AM,06:00 AM,06:57 PM,16,25,25,23,13,39,68,0.2,1017,24,10,40,10,96822
2018-05-02,23,22,0.0,7.9,5,82,09:40 PM,08:11 AM,06:00 AM,06:57 PM,20,25,25,23,10,94,84,5.3,1019,23,9,116,8,96822
2018-05-03,24,23,0.0,13.0,5,75,10:30 PM,08:56 AM,05:59 AM,06:57 PM,20,25,25,23,26,55,83,3.2,1019,24,10,144,19,96822
2018-05-04,25,23,0.0,10.7,5,68,11:19 PM,09:44 AM,05:59 AM,06:58 PM,20,26,26,24,21,54,82,2.8,1018,25,10,40,16,96822
2018-05-05,24,23,0.0,13.0,6,60,No moonrise,10:33 AM,05:58 AM,06:58 PM,20,26,26,23,18,42,83,1.0,1017,24,10,21,14,96822
2018-05-06,23,22,0.0,13.0,6,53,12:05 AM,11:23 AM,05:57 AM,06:59 PM,19,25,25,23,26,36,78,0.1,1018,23,10,34,20,96822
2018-05-07,22,22,0.0,9.4,5,46,12:49 AM,12:13 PM,05:57 AM,06:59 PM,19,25,25,22,35,72,81,0.7,1020,22,10,53,27,96822
2018-05-08,23,22,0.0,9.6,5,39,01:31 AM,01:05 PM,05:56 AM,07:00 PM,19,25,25,22,35,74,82,0.8,1022,23,10,56,26,96822
2018-05-09,24,22,0.0,13.4,5,31,02:10 AM,01:56 PM,05:56 AM,07:00 PM,19,25,25,23,30,36,79,0.7,1019,24,10,69,23,96822
2018-05-10,26,23,0.0,13.5,5,24,02:49 AM,02:49 PM,05:55 AM,07:00 PM,20,26,26,24,14,13,79,0.6,1017,26,10,80,10,96822
2018-05-11,26,23,0.0,13.5,6,17,03:28 AM,03:43 PM,05:55 AM,07:01 PM,21,27,27,25,10,27,79,0.6,1016,26,10,121,8,96822
2018-05-12,25,23,0.0,13.5,5,9,04:07 AM,04:38 PM,05:54 AM,07:01 PM,20,26,26,24,30,28,81,0.3,1018,25,10,62,23,96822
2018-05-13,25,23,0.0,13.5,6,2,04:48 AM,05:36 PM,05:54 AM,07:02 PM,20,26,26,24,34,37,81,0.2,1018,25,10,59,26,96822
2018-05-14,23,23,0.0,12.1,5,0,05:32 AM,06:36 PM,05:54 AM,07:02 PM,20,25,25,23,33,56,82,0.4,1018,23,10,55,25,96822
2018-05-15,24,22,0.0,13.5,6,0,06:19 AM,07:40 PM,05:53 AM,07:03 PM,20,25,25,23,24,37,80,0.0,1016,24,10,58,18,96822
2018-05-16,25,23,0.0,13.5,6,5,07:11 AM,08:43 PM,05:53 AM,07:03 PM,20,26,26,24,15,19,78,0.0,1016,25,10,68,11,96822
2018-05-17,26,24,0.0,13.5,7,12,08:08 AM,09:47 PM,05:52 AM,07:03 PM,21,27,27,25,25,25,82,0.0,1018,26,10,69,19,96822
2018-05-18,26,24,0.0,13.5,6,19,09:08 AM,10:47 PM,05:52 AM,07:04 PM,21,27,27,25,32,17,79,0.0,1019,26,10,73,24,96822
2018-05-19,25,24,0.0,13.5,6,27,10:10 AM,11:43 PM,05:52 AM,07:04 PM,19,26,26,24,39,11,72,0.0,1019,25,10,72,31,96822
2018-05-20,25,24,0.0,13.3,5,34,11:13 AM,No moonset,05:51 AM,07:05 PM,20,26,26,24,37,43,76,0.0,1019,25,10,70,29,96822
2018-05-21,25,23,0.0,13.5,6,41,12:14 PM,12:34 AM,05:51 AM,07:05 PM,19,26,26,24,35,22,73,0.0,1019,25,10,65,27,96822
2018-05-22,25,23,0.0,13.6,6,48,01:13 PM,01:21 AM,05:51 AM,07:06 PM,19,26,26,24,35,35,75,0.2,1018,25,10,60,27,96822
2018-05-23,25,23,0.0,13.6,5,56,02:10 PM,02:04 AM,05:51 AM,07:06 PM,19,26,26,24,34,29,76,0.4,1018,25,10,66,27,96822
2018-05-24,25,23,0.0,13.6,6,63,03:06 PM,02:45 AM,05:50 AM,07:07 PM,20,26,26,24,37,38,76,0.1,1019,25,10,71,29,96822
2018-05-25,25,23,0.0,10.9,5,70,04:00 PM,03:24 AM,05:50 AM,07:07 PM,19,26,26,24,34,51,75,0.4,1020,25,10,71,26,96822
2018-05-26,25,24,0.0,13.6,6,78,04:53 PM,04:03 AM,05:50 AM,07:07 PM,20,26,26,24,30,34,77,0.0,1018,25,10,73,22,96822
2018-05-27,25,23,0.0,13.3,5,85,05:47 PM,04:42 AM,05:50 AM,07:08 PM,20,26,26,24,28,43,76,0.0,1016,25,10,66,21,96822
2018-05-28,26,24,0.0,13.6,6,92,06:40 PM,05:24 AM,05:49 AM,07:08 PM,20,27,27,25,24,40,78,1.0,1016,26,10,87,18,96822
2018-05-29,26,24,0.0,13.3,6,99,07:33 PM,06:06 AM,05:49 AM,07:09 PM,21,27,27,25,36,52,81,0.0,1018,26,10,83,26,96822
2018-05-30,25,24,0.0,13.6,6,100,08:23 PM,06:51 AM,05:49 AM,07:09 PM,20,26,26,25,39,25,78,0.0,1018,25,10,74,29,96822
2018-05-31,26,23,0.0,13.6,6,89,09:13 PM,07:38 AM,05:49 AM,07:09 PM,20,26,26,24,32,24,75,0.0,1017,26,10,74,25,96822
2018-06-01,26,24,0.0,10.9,5,74,10:01 PM,08:26 AM,05:49 AM,07:10 PM,20,26,26,25,28,49,74,0.1,1015,26,10,78,22,96822
2018-06-02,26,24,0.0,13.6,6,67,10:45 PM,09:16 AM,05:49 AM,07:10 PM,20,26,26,24,29,31,76,0.0,1015,26,10,76,22,96822
2018-06-03,26,24,0.0,13.6,7,59,11:28 PM,10:06 AM,05:49 AM,07:11 PM,21,27,27,25,35,38,77,0.0,1017,26,10,78,26,96822
2018-06-04,25,24,0.0,13.6,6,52,No moonrise,10:57 AM,05:49 AM,07:11 PM,21,27,27,25,38,44,79,0.1,1020,25,10,69,29,96822
2018-06-05,25,24,0.0,13.6,6,44,12:08 AM,11:48 AM,05:49 AM,07:11 PM,20,26,26,24,35,35,76,0.0,1019,25,10,64,27,96822
2018-06-06,25,24,0.0,13.6,5,36,12:46 AM,12:39 PM,05:49 AM,07:12 PM,20,26,26,24,31,34,76,0.7,1017,25,10,65,24,96822
2018-06-07,25,24,0.0,13.6,6,29,01:24 AM,01:31 PM,05:49 AM,07:12 PM,21,26,26,25,30,30,79,0.8,1017,25,10,71,23,96822
2018-06-08,26,24,0.0,13.6,7,21,02:02 AM,02:24 PM,05:49 AM,07:13 PM,21,27,27,25,25,27,81,0.2,1019,26,10,76,19,96822
2018-06-09,26,24,0.0,13.6,7,14,02:41 AM,03:20 PM,05:49 AM,07:13 PM,22,27,27,25,31,25,81,0.0,1020,26,10,74,23,96822
2018-06-10,26,24,0.0,13.6,7,6,03:22 AM,04:18 PM,05:49 AM,07:13 PM,20,27,27,25,33,27,77,0.2,1018,26,10,73,25,96822
2018-06-11,26,24,0.0,13.7,7,0,04:07 AM,05:20 PM,05:49 AM,07:14 PM,20,27,27,25,30,16,73,0.3,1016,26,10,74,23,96822
2018-06-12,26,24,0.0,13.7,7,0,04:57 AM,06:23 PM,05:49 AM,07:14 PM,20,27,27,25,26,10,75,0.3,1016,26,10,78,20,96822
2018-06-13,26,24,0.0,13.7,7,0,05:52 AM,07:29 PM,05:49 AM,07:14 PM,21,27,27,25,24,31,78,1.1,1016,26,10,84,19,96822
2018-06-14,26,24,0.0,13.7,7,1,06:51 AM,08:32 PM,05:49 AM,07:15 PM,21,27,27,25,21,23,78,0.4,1016,26,10,83,16,96822
2018-06-15,26,24,0.0,13.7,7,9,07:55 AM,09:33 PM,05:49 AM,07:15 PM,21,27,27,25,20,14,76,0.5,1016,26,10,78,15,96822
2018-06-16,26,24,0.0,13.7,7,16,09:00 AM,10:28 PM,05:49 AM,07:15 PM,20,27,27,25,14,12,74,0.0,1016,26,10,70,11,96822
2018-06-17,26,24,0.0,13.7,7,24,10:04 AM,11:19 PM,05:50 AM,07:15 PM,19,27,27,25,19,20,72,0.0,1016,26,10,58,15,96822
2018-06-18,26,24,0.0,13.7,7,31,11:06 AM,No moonset,05:50 AM,07:16 PM,19,26,26,25,17,19,68,0.0,1016,26,10,49,14,96822
2018-06-19,27,24,0.0,12.1,6,39,12:05 PM,12:04 AM,05:50 AM,07:16 PM,19,27,27,25,13,41,69,0.0,1016,27,10,73,10,96822
2018-06-20,27,25,0.0,13.7,7,46,01:02 PM,12:46 AM,05:50 AM,07:16 PM,20,28,28,26,17,28,71,0.0,1016,27,10,79,14,96822
2018-06-21,27,25,0.0,13.7,7,54,01:56 PM,01:26 AM,05:50 AM,07:16 PM,21,27,27,26,26,16,74,0.0,1016,27,10,78,21,96822
2018-06-22,27,25,0.0,13.7,7,61,02:50 PM,02:04 AM,05:51 AM,07:17 PM,21,28,28,26,33,20,75,0.1,1017,27,10,75,26,96822
2018-06-23,26,24,0.0,13.7,7,69,03:43 PM,02:43 AM,05:51 AM,07:17 PM,20,27,27,25,37,25,73,0.0,1017,26,10,69,29,96822
2018-06-24,26,24,0.0,13.7,7,77,04:35 PM,03:23 AM,05:51 AM,07:17 PM,21,27,27,25,35,33,76,0.1,1017,26,10,68,27,96822
2018-06-25,26,24,0.0,13.7,7,84,05:28 PM,04:04 AM,05:51 AM,07:17 PM,20,27,27,25,33,21,75,0.4,1016,26,10,63,26,96822
2018-06-26,26,25,0.0,13.7,7,92,06:19 PM,04:48 AM,05:52 AM,07:17 PM,21,27,27,25,39,23,75,0.5,1016,26,10,69,30,96822
2018-06-27,27,25,0.0,13.7,7,99,07:09 PM,05:34 AM,05:52 AM,07:17 PM,21,27,27,26,40,14,74,0.3,1016,27,10,72,31,96822
2018-06-28,26,25,0.0,13.7,7,100,07:57 PM,06:22 AM,05:52 AM,07:17 PM,21,27,27,25,34,48,79,0.1,1017,26,10,70,27,96822
2018-06-29,26,24,0.0,13.3,6,86,08:43 PM,07:11 AM,05:53 AM,07:18 PM,20,27,27,25,29,28,74,0.0,1016,26,10,72,23,96822
2018-06-30,26,24,0.0,13.7,7,78,09:26 PM,08:01 AM,05:53 AM,07:18 PM,20,27,27,25,24,18,75,0.0,1016,26,10,66,19,96822
2018-07-01,26,24,0.0,13.3,7,75,10:07 PM,08:52 AM,05:53 AM,07:18 PM,21,27,27,25,24,32,77,0.1,1015,26,10,69,19,96822
2018-07-02,27,24,0.0,13.7,7,68,10:45 PM,09:42 AM,05:53 AM,07:18 PM,22,28,28,25,28,23,79,0.2,1015,27,10,69,21,96822
2018-07-03,26,24,0.0,13.6,6,61,11:23 PM,10:32 AM,05:54 AM,07:18 PM,21,27,27,25,31,29,77,0.9,1014,26,10,67,24,96822
2018-07-04,26,24,0.0,13.6,7,54,12:00 AM,11:24 AM,05:54 AM,07:18 PM,20,27,27,25,28,17,74,0.1,1014,26,10,74,22,96822
2018-07-05,26,25,0.0,13.6,7,46,No moonrise,12:15 PM,05:54 AM,07:18 PM,21,27,27,25,33,27,77,1.0,1015,26,10,71,25,96822
2018-07-06,26,25,0.0,13.3,6,39,12:37 AM,01:08 PM,05:55 AM,07:18 PM,21,27,27,25,40,44,77,0.3,1017,26,10,61,31,96822
2018-07-07,26,25,0.0,13.6,7,32,01:16 AM,02:03 PM,05:55 AM,07:18 PM,21,27,27,25,39,42,80,0.1,1017,26,10,65,30,96822
2018-07-08,26,24,0.0,13.6,6,24,01:58 AM,03:02 PM,05:56 AM,07:18 PM,21,27,27,25,32,28,79,0.1,1016,26,10,65,24,96822
2018-07-09,26,24,0.0,13.6,6,17,02:44 AM,04:03 PM,05:56 AM,07:17 PM,21,27,27,25,25,18,78,0.2,1016,26,10,69,19,96822
2018-07-10,27,25,0.0,13.3,6,10,03:35 AM,05:07 PM,05:56 AM,07:17 PM,21,28,28,26,30,29,77,0.0,1018,27,10,77,23,96822
2018-07-11,26,24,0.0,13.6,7,3,04:32 AM,06:12 PM,05:57 AM,07:17 PM,20,27,27,25,37,21,75,0.0,1018,26,10,67,29,96822
2018-07-12,26,24,0.0,13.6,7,0,05:34 AM,07:15 PM,05:57 AM,07:17 PM,21,27,27,25,30,36,78,0.2,1016,26,10,62,23,96822
2018-07-13,27,25,0.0,13.6,7,0,06:39 AM,08:14 PM,05:57 AM,07:17 PM,21,28,28,26,35,27,76,0.0,1016,27,10,70,26,96822
2018-07-14,27,25,0.0,13.6,7,4,07:46 AM,09:08 PM,05:58 AM,07:17 PM,22,28,28,26,31,30,80,0.2,1016,27,10,78,23,96822
2018-07-15,27,25,0.0,13.6,7,12,08:51 AM,09:58 PM,05:58 AM,07:17 PM,22,29,29,26,29,34,80,0.0,1016,27,10,78,22,96822
2018-07-16,27,25,0.0,13.6,7,19,09:54 AM,10:42 PM,05:59 AM,07:16 PM,22,28,28,26,34,18,77,0.0,1016,27,10,76,26,96822
2018-07-17,27,25,0.0,13.6,7,26,10:53 AM,11:24 PM,05:59 AM,07:16 PM,22,28,28,26,37,26,78,0.0,1016,27,10,74,28,96822
2018-07-18,27,25,0.0,13.3,6,34,11:50 AM,No moonset,05:59 AM,07:16 PM,22,28,28,26,39,44,80,0.0,1017,27,10,77,29,96822
2018-07-19,27,25,0.0,13.2,7,41,12:45 PM,12:04 AM,06:00 AM,07:16 PM,21,28,28,26,34,27,75,0.0,1016,27,10,75,26,96822
2018-07-20,27,25,0.0,13.2,7,48,01:39 PM,12:43 AM,06:00 AM,07:15 PM,20,27,27,25,31,27,73,0.0,1015,27,10,73,24,96822
2018-07-21,26,24,0.0,11.6,7,55,02:31 PM,01:23 AM,06:01 AM,07:15 PM,21,27,27,25,32,35,76,0.2,1015,26,10,63,25,96822
2018-07-22,27,25,0.0,11.6,7,63,03:24 PM,02:04 AM,06:01 AM,07:15 PM,22,28,28,26,30,36,79,0.0,1015,27,10,66,23,96822
2018-07-23,28,26,0.0,11.6,7,70,04:15 PM,02:47 AM,06:01 AM,07:14 PM,23,29,29,27,25,20,80,0.0,1015,28,10,80,19,96822
2018-07-24,26,25,0.0,11.6,7,77,05:06 PM,03:32 AM,06:02 AM,07:14 PM,21,28,28,26,29,27,77,0.0,1017,26,10,68,23,96822
2018-07-25,26,25,0.0,11.6,7,84,05:54 PM,04:18 AM,06:02 AM,07:13 PM,21,27,27,25,31,30,75,0.1,1017,26,10,63,24,96822
2018-07-26,27,25,0.0,11.6,6,92,06:41 PM,05:07 AM,06:02 AM,07:13 PM,23,29,29,26,32,40,82,0.2,1017,27,10,68,23,96822
2018-07-27,28,26,0.0,11.6,7,99,07:25 PM,05:57 AM,06:03 AM,07:13 PM,22,29,29,26,30,34,77,0.0,1017,28,10,78,23,96822
2018-07-28,27,25,0.0,11.6,7,100,08:06 PM,06:48 AM,06:03 AM,07:12 PM,21,28,28,26,35,32,77,0.0,1017,27,10,70,27,96822
2018-07-29,27,25,0.0,11.6,7,86,08:46 PM,07:39 AM,06:04 AM,07:12 PM,21,28,28,26,32,31,77,0.2,1016,27,10,71,24,96822
2018-07-30,28,25,0.0,11.6,7,79,09:24 PM,08:29 AM,06:04 AM,07:11 PM,22,29,29,26,30,25,78,0.0,1016,28,10,76,23,96822
2018-07-31,28,26,0.0,11.6,7,75,10:00 PM,09:20 AM,06:04 AM,07:11 PM,22,29,29,26,35,36,78,0.0,1017,28,10,77,26,96822
2018-08-01,27,26,0.0,11.6,7,65,10:37 PM,10:10 AM,06:05 AM,07:10 PM,21,28,28,26,44,25,75,0.0,1017,27,10,76,33,96822
2018-08-02,27,25,0.0,11.6,7,57,11:15 PM,11:02 AM,06:05 AM,07:10 PM,21,28,28,26,43,26,75,0.2,1017,27,10,65,33,96822
2018-08-03,26,25,0.0,11.6,7,50,11:54 PM,11:55 AM,06:06 AM,07:09 PM,21,27,27,26,40,24,76,0.0,1017,26,10,65,30,96822
2018-08-04,27,25,0.0,11.6,7,43,No moonrise,12:50 PM,06:06 AM,07:09 PM,21,28,28,26,42,39,77,0.3,1015,27,10,66,32,96822
2018-08-05,27,25,0.0,11.6,7,36,12:36 AM,01:49 PM,06:06 AM,07:08 PM,21,28,28,26,37,27,76,0.3,1014,27,10,69,29,96822
2018-08-06,27,25,0.0,11.6,7,28,01:24 AM,02:49 PM,06:07 AM,07:07 PM,20,27,27,26,35,30,72,0.1,1014,27,10,65,26,96822
2018-08-07,26,25,0.0,11.6,7,21,02:16 AM,03:52 PM,06:07 AM,07:07 PM,20,27,27,25,34,35,72,0.3,1014,26,10,61,26,96822
2018-08-08,26,25,0.0,10.3,6,14,03:14 AM,04:55 PM,06:07 AM,07:06 PM,21,27,27,25,36,51,76,0.3,1012,26,10,53,28,96822
2018-08-09,26,25,0.0,6.5,6,6,04:17 AM,05:56 PM,06:08 AM,07:05 PM,23,29,29,26,35,80,87,2.3,1012,26,9,67,25,96822
2018-08-10,27,25,0.0,9.0,6,0,05:23 AM,06:53 PM,06:08 AM,07:05 PM,23,28,28,26,30,60,83,0.0,1014,27,10,72,22,96822
2018-08-11,27,25,0.0,11.6,7,0,06:29 AM,07:45 PM,06:08 AM,07:04 PM,22,28,28,26,27,19,78,0.2,1015,27,10,62,20,96822
2018-08-12,27,25,0.0,11.6,7,1,07:35 AM,08:33 PM,06:09 AM,07:03 PM,22,28,28,26,29,21,77,0.0,1016,27,10,75,22,96822
2018-08-13,27,25,0.0,11.6,7,8,08:37 AM,09:18 PM,06:09 AM,07:03 PM,21,28,28,26,28,19,76,0.0,1017,27,10,78,21,96822
2018-08-14,26,24,0.0,11.6,7,15,09:37 AM,09:59 PM,06:09 AM,07:02 PM,21,27,27,25,23,15,75,0.0,1016,26,10,67,18,96822
2018-08-15,27,25,0.0,11.6,7,22,10:34 AM,10:40 PM,06:10 AM,07:01 PM,21,28,28,26,22,13,76,0.4,1015,27,10,66,17,96822
2018-08-16,27,25,0.0,11.6,7,30,11:31 AM,11:21 PM,06:10 AM,07:01 PM,22,28,28,26,23,25,80,0.2,1016,27,10,59,18,96822
2018-08-17,27,26,0.0,11.6,6,37,12:24 PM,No moonset,06:10 AM,07:00 PM,23,29,29,26,23,33,82,0.9,1017,27,10,63,18,96822
2018-08-18,27,26,0.0,11.6,6,44,01:18 PM,12:02 AM,06:11 AM,06:59 PM,24,30,30,27,29,38,84,5.0,1015,27,10,70,21,96822
2018-08-19,28,26,0.0,11.6,7,51,02:10 PM,12:44 AM,06:11 AM,06:58 PM,23,30,30,27,21,21,81,0.0,1015,28,10,79,15,96822
2018-08-20,27,26,0.0,11.6,7,59,03:01 PM,01:29 AM,06:11 AM,06:57 PM,22,29,29,26,32,20,77,0.0,1016,27,10,67,24,96822
2018-08-21,27,25,0.0,11.6,7,66,03:51 PM,02:15 AM,06:12 AM,06:57 PM,21,28,28,26,37,35,76,0.0,1015,27,10,65,29,96822
2018-08-22,27,25,0.0,11.6,7,73,04:38 PM,03:03 AM,06:12 AM,06:56 PM,21,28,28,26,35,33,76,0.0,1014,27,10,66,27,96822
2018-08-23,26,26,0.0,8.9,6,81,05:23 PM,03:53 AM,06:12 AM,06:55 PM,22,29,29,26,48,63,79,0.1,1013,26,10,75,35,96822
2018-08-24,26,26,0.0,6.2,6,88,06:05 PM,04:43 AM,06:12 AM,06:54 PM,23,29,29,26,58,61,82,0.9,1010,26,9,74,42,96822
2018-08-25,26,26,0.0,11.6,6,95,06:46 PM,05:34 AM,06:13 AM,06:53 PM,22,28,28,26,44,53,81,2.2,1013,26,10,81,31,96822
2018-08-26,26,25,0.0,10.2,6,100,07:24 PM,06:25 AM,06:13 AM,06:52 PM,23,28,28,26,36,60,83,1.9,1014,26,10,72,27,96822
2018-08-27,27,25,0.0,7.5,6,100,08:01 PM,07:16 AM,06:13 AM,06:52 PM,22,28,28,26,28,74,82,6.9,1014,27,10,79,20,96822
2018-08-28,27,25,0.0,11.6,6,83,08:38 PM,08:07 AM,06:14 AM,06:51 PM,23,29,29,26,27,47,81,1.4,1014,27,10,84,21,96822
2018-08-29,26,25,0.0,11.6,7,76,09:15 PM,08:59 AM,06:14 AM,06:50 PM,22,28,28,26,37,31,78,0.1,1016,26,10,71,27,96822
2018-08-30,26,25,0.0,11.6,7,69,09:54 PM,09:51 AM,06:14 AM,06:49 PM,20,27,27,25,36,17,73,0.0,1015,26,10,55,28,96822
2018-08-31,26,24,0.0,11.6,7,65,10:34 PM,10:45 AM,06:14 AM,06:48 PM,20,27,27,25,28,20,74,0.0,1013,26,10,58,22,96822
2018-09-01,26,24,0.0,11.6,7,48,11:19 PM,11:42 AM,06:15 AM,06:47 PM,20,27,27,25,26,29,74,1.0,1011,26,10,49,20,96822
2018-09-02,27,24,0.0,11.6,7,41,No moonrise,12:39 PM,06:15 AM,06:46 PM,21,27,27,25,11,32,76,0.9,1011,27,10,111,8,96822
2018-09-03,28,25,0.0,11.6,7,33,12:08 AM,01:40 PM,06:15 AM,06:45 PM,23,29,29,26,23,25,80,0.0,1012,28,10,75,17,96822
2018-09-04,27,26,0.0,11.6,7,26,01:02 AM,02:40 PM,06:15 AM,06:44 PM,23,29,29,26,32,45,84,0.3,1013,27,10,62,24,96822
2018-09-05,27,25,0.0,11.6,7,18,02:01 AM,03:40 PM,06:16 AM,06:43 PM,21,28,28,26,31,40,77,0.0,1013,27,10,56,24,96822
2018-09-06,27,25,0.0,10.2,6,11,03:03 AM,04:37 PM,06:16 AM,06:42 PM,21,28,28,26,33,45,74,0.2,1012,27,10,48,26,96822
2018-09-07,27,25,0.0,11.6,7,3,04:08 AM,05:31 PM,06:16 AM,06:41 PM,22,28,28,26,22,30,77,0.0,1012,27,10,41,17,96822
2018-09-08,27,25,0.0,11.6,7,0,05:14 AM,06:20 PM,06:16 AM,06:41 PM,21,28,28,26,10,14,76,0.0,1014,27,10,50,8,96822
2018-09-09,27,25,0.0,11.6,7,0,06:17 AM,07:07 PM,06:17 AM,06:40 PM,21,28,28,26,17,26,75,0.0,1013,27,10,48,13,96822
2018-09-10,28,25,0.0,11.6,7,0,07:19 AM,07:51 PM,06:17 AM,06:39 PM,21,28,28,26,18,25,72,0.0,1014,28,10,47,14,96822
2018-09-11,27,25,0.0,11.6,7,4,08:18 AM,08:32 PM,06:17 AM,06:38 PM,22,29,29,26,30,46,80,0.5,1013,27,10,37,23,96822
2018-09-12,27,26,0.0,8.9,6,12,09:17 AM,09:14 PM,06:17 AM,06:37 PM,23,29,29,26,48,67,81,4.5,1012,27,10,68,33,96822
2018-09-13,27,25,0.0,11.6,6,19,10:13 AM,09:56 PM,06:18 AM,06:36 PM,22,28,28,26,37,39,80,8.4,1015,27,10,85,26,96822
2018-09-14,27,25,0.0,11.6,7,27,11:09 AM,10:39 PM,06:18 AM,06:35 PM,21,28,28,26,38,30,77,0.1,1016,27,10,74,30,96822
2018-09-15,26,25,0.0,11.6,7,34,12:02 PM,11:24 PM,06:18 AM,06:34 PM,21,28,28,26,40,30,77,0.4,1015,26,10,73,30,96822
2018-09-16,26,25,0.0,11.6,7,42,12:55 PM,No moonset,06:18 AM,06:33 PM,20,27,27,25,35,28,74,0.0,1014,26,10,69,27,96822
2018-09-17,26,25,0.0,11.6,7,49,01:46 PM,12:10 AM,06:19 AM,06:32 PM,20,27,27,25,32,21,74,0.0,1014,26,10,75,24,96822
2018-09-18,26,25,0.0,11.6,7,57,02:34 PM,12:58 AM,06:19 AM,06:31 PM,20,27,27,25,27,19,75,0.0,1013,26,10,69,21,96822
2018-09-19,28,24,0.0,11.6,7,64,03:20 PM,01:47 AM,06:19 AM,06:30 PM,21,28,28,26,9,16,73,0.0,1013,28,10,59,7,96822
2018-09-20,29,26,0.0,11.6,7,72,04:03 PM,02:37 AM,06:19 AM,06:29 PM,23,30,30,27,13,15,79,0.4,1013,29,10,39,10,96822
2018-09-21,28,26,0.0,11.6,7,80,04:44 PM,03:28 AM,06:20 AM,06:28 PM,22,29,29,26,21,28,77,0.0,1014,28,10,87,16,96822
2018-09-22,27,25,0.0,11.6,7,87,05:23 PM,04:19 AM,06:20 AM,06:27 PM,21,28,28,26,25,34,75,0.3,1013,27,10,85,20,96822
2018-09-23,27,25,0.0,10.2,6,95,06:01 PM,05:10 AM,06:20 AM,06:26 PM,21,28,28,26,13,27,75,0.0,1012,27,10,111,10,96822
2018-09-24,28,25,0.0,11.6,7,100,06:38 PM,06:02 AM,06:20 AM,06:25 PM,21,29,29,27,11,15,73,0.0,1011,28,10,143,9,96822
2018-09-25,28,26,0.0,11.6,7,100,07:15 PM,06:54 AM,06:21 AM,06:24 PM,23,30,30,27,18,16,78,0.1,1011,28,10,174,13,96822
2018-09-26,28,26,0.0,11.6,7,83,07:54 PM,07:47 AM,06:21 AM,06:23 PM,24,31,31,27,19,43,83,1.1,1012,28,10,184,14,96822
2018-09-27,28,26,0.0,11.6,6,75,08:34 PM,08:41 AM,06:21 AM,06:22 PM,23,30,30,27,11,34,81,11.6,1013,28,9,133,7,96822
2018-09-28,27,26,0.0,11.6,7,68,09:18 PM,09:37 AM,06:21 AM,06:21 PM,24,30,30,27,16,31,84,4.9,1014,27,10,54,12,96822
